transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00001955,2024-07-16 18:36:00+00:00,BTC,0.31,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842128+00:00
BTCX-00001956,2024-07-16 10:50:00+00:00,BTC,0.38,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.842185+00:00
BTCX-00001957,2024-07-17 20:27:00+00:00,BTC,0.2,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.842250+00:00
BTCX-00001958,2024-07-17 10:45:00+00:00,BTC,0.35,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842309+00:00
BTCX-00001959,2024-07-17 09:25:00+00:00,BTC,0.36,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842367+00:00
BTCX-00001960,2024-07-17 18:34:00+00:00,BTC,0.46,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842420+00:00
BTCX-00001961,2024-07-17 10:11:00+00:00,BTC,0.39,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842472+00:00
BTCX-00001962,2024-07-17 16:51:00+00:00,BTC,0.21,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.842523+00:00
BTCX-00001963,2024-07-17 18:13:00+00:00,BTC,0.42,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842574+00:00
BTCX-00001964,2024-07-17 13:54:00+00:00,BTC,0.49,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.842625+00:00
BTCX-00001965,2024-07-17 17:19:00+00:00,BTC,0.24,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842678+00:00
BTCX-00001966,2024-07-17 09:15:00+00:00,BTC,0.2,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.842735+00:00
BTCX-00001967,2024-07-17 19:34:00+00:00,BTC,0.29,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.842791+00:00
BTCX-00001968,2024-07-17 20:20:00+00:00,BTC,0.34,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.842848+00:00
BTCX-00001969,2024-07-17 17:13:00+00:00,BTC,0.45,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.842902+00:00
BTCX-00001970,2024-07-17 12:02:00+00:00,BTC,0.13,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.842952+00:00
BTCX-00001971,2024-07-17 11:38:00+00:00,BTC,0.36,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.843003+00:00
BTCX-00001972,2024-07-17 13:08:00+00:00,BTC,0.47,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843053+00:00
BTCX-00001973,2024-07-18 13:24:00+00:00,BTC,0.42,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.843117+00:00
BTCX-00001974,2024-07-18 10:16:00+00:00,BTC,0.44,VENDA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843176+00:00
BTCX-00001975,2024-07-18 17:13:00+00:00,BTC,0.05,VENDA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843233+00:00
BTCX-00001976,2024-07-18 19:12:00+00:00,BTC,0.46,VENDA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843290+00:00
BTCX-00001977,2024-07-18 19:52:00+00:00,BTC,0.33,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843347+00:00
BTCX-00001978,2024-07-18 14:50:00+00:00,BTC,0.28,VENDA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843402+00:00
BTCX-00001979,2024-07-18 12:04:00+00:00,BTC,0.18,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843453+00:00
BTCX-00001980,2024-07-18 19:35:00+00:00,BTC,0.27,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843504+00:00
BTCX-00001981,2024-07-18 10:23:00+00:00,BTC,0.22,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843554+00:00
BTCX-00001982,2024-07-18 13:00:00+00:00,BTC,0.07,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.843605+00:00
BTCX-00001983,2024-07-18 10:50:00+00:00,BTC,0.08,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843656+00:00
BTCX-00001984,2024-07-18 13:37:00+00:00,BTC,0.32,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.843711+00:00
BTCX-00001985,2024-07-18 20:36:00+00:00,BTC,0.19,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843769+00:00
BTCX-00001986,2024-07-18 09:10:00+00:00,BTC,0.21,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.843827+00:00
BTCX-00001987,2024-07-19 17:35:00+00:00,BTC,0.39,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843892+00:00
BTCX-00001988,2024-07-19 11:16:00+00:00,BTC,0.01,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.843944+00:00
BTCX-00001989,2024-07-19 11:24:00+00:00,BTC,0.37,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.843995+00:00
BTCX-00001990,2024-07-19 19:23:00+00:00,BTC,0.46,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844045+00:00
BTCX-00001991,2024-07-19 15:45:00+00:00,BTC,0.3,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.844102+00:00
BTCX-00001992,2024-07-19 16:32:00+00:00,BTC,0.19,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844159+00:00
BTCX-00001993,2024-07-19 20:56:00+00:00,BTC,0.15,VENDA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.844216+00:00
BTCX-00001994,2024-07-19 13:26:00+00:00,BTC,0.5,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844277+00:00
BTCX-00001995,2024-07-19 10:04:00+00:00,BTC,0.47,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.844333+00:00
BTCX-00001996,2024-07-19 18:03:00+00:00,BTC,0.06,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.844389+00:00
BTCX-00001997,2024-07-19 09:27:00+00:00,BTC,0.44,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.844439+00:00
BTCX-00001998,2024-07-19 17:43:00+00:00,BTC,0.44,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.844491+00:00
BTCX-00001999,2024-07-19 18:12:00+00:00,BTC,0.48,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.844543+00:00
BTCX-00002000,2024-07-19 20:34:00+00:00,BTC,0.48,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844598+00:00
BTCX-00002001,2024-07-19 19:58:00+00:00,BTC,0.34,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.844655+00:00
BTCX-00002002,2024-07-19 11:43:00+00:00,BTC,0.49,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.844713+00:00
BTCX-00002003,2024-07-22 11:32:00+00:00,BTC,0.23,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.844781+00:00
BTCX-00002004,2024-07-22 15:10:00+00:00,BTC,0.24,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844841+00:00
BTCX-00002005,2024-07-22 12:53:00+00:00,BTC,0.35,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.844898+00:00
BTCX-00002006,2024-07-22 16:18:00+00:00,BTC,0.17,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.844950+00:00
BTCX-00002007,2024-07-22 19:36:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.845002+00:00
BTCX-00002008,2024-07-22 17:52:00+00:00,BTC,0.03,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.845054+00:00
BTCX-00002009,2024-07-22 09:22:00+00:00,BTC,0.01,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.845111+00:00
BTCX-00002010,2024-07-22 14:06:00+00:00,BTC,0.01,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845173+00:00
BTCX-00002011,2024-07-22 15:22:00+00:00,BTC,0.01,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.845231+00:00
BTCX-00002012,2024-07-22 12:05:00+00:00,BTC,0.34,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845292+00:00
BTCX-00002013,2024-07-22 16:00:00+00:00,BTC,0.1,VENDA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.845351+00:00
BTCX-00002014,2024-07-22 15:23:00+00:00,BTC,0.2,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845405+00:00
BTCX-00002015,2024-07-22 17:51:00+00:00,BTC,0.18,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.845457+00:00
BTCX-00002016,2024-07-22 16:10:00+00:00,BTC,0.09,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.845507+00:00
BTCX-00002017,2024-07-23 14:56:00+00:00,BTC,0.46,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845566+00:00
BTCX-00002018,2024-07-23 13:02:00+00:00,BTC,0.09,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.845625+00:00
BTCX-00002019,2024-07-23 14:57:00+00:00,BTC,0.03,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845683+00:00
BTCX-00002020,2024-07-23 16:42:00+00:00,BTC,0.18,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.845741+00:00
BTCX-00002021,2024-07-23 17:31:00+00:00,BTC,0.44,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.845800+00:00
BTCX-00002022,2024-07-23 17:46:00+00:00,BTC,0.48,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.845856+00:00
BTCX-00002023,2024-07-23 10:50:00+00:00,BTC,0.02,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.845910+00:00
BTCX-00002024,2024-07-23 17:00:00+00:00,BTC,0.5,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.845961+00:00
BTCX-00002025,2024-07-23 14:27:00+00:00,BTC,0.39,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.846014+00:00
BTCX-00002026,2024-07-23 13:18:00+00:00,BTC,0.32,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846066+00:00
BTCX-00002027,2024-07-23 18:09:00+00:00,BTC,0.47,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.846125+00:00
BTCX-00002028,2024-07-23 10:55:00+00:00,BTC,0.17,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.846183+00:00
BTCX-00002029,2024-07-24 16:45:00+00:00,BTC,0.07,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.846247+00:00
BTCX-00002030,2024-07-24 19:40:00+00:00,BTC,0.1,COMPRA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846306+00:00
BTCX-00002031,2024-07-24 15:02:00+00:00,BTC,0.18,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.846363+00:00
BTCX-00002032,2024-07-24 09:39:00+00:00,BTC,0.13,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.846417+00:00
BTCX-00002033,2024-07-24 15:33:00+00:00,BTC,0.2,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.846468+00:00
BTCX-00002034,2024-07-24 15:30:00+00:00,BTC,0.04,VENDA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846526+00:00
BTCX-00002035,2024-07-24 13:07:00+00:00,BTC,0.18,VENDA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.846579+00:00
BTCX-00002036,2024-07-24 20:26:00+00:00,BTC,0.16,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846638+00:00
BTCX-00002037,2024-07-24 09:00:00+00:00,BTC,0.04,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.846702+00:00
BTCX-00002038,2024-07-24 16:17:00+00:00,BTC,0.39,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846762+00:00
BTCX-00002039,2024-07-24 13:31:00+00:00,BTC,0.24,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846820+00:00
BTCX-00002040,2024-07-24 10:42:00+00:00,BTC,0.01,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.846881+00:00
BTCX-00002041,2024-07-24 20:51:00+00:00,BTC,0.24,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.846937+00:00
BTCX-00002042,2024-07-25 12:37:00+00:00,BTC,0.25,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.846997+00:00
BTCX-00002043,2024-07-25 19:47:00+00:00,BTC,0.39,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847052+00:00
BTCX-00002044,2024-07-25 19:52:00+00:00,BTC,0.13,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.847108+00:00
BTCX-00002045,2024-07-25 10:04:00+00:00,BTC,0.35,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847166+00:00
BTCX-00002046,2024-07-25 16:48:00+00:00,BTC,0.13,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.847223+00:00
BTCX-00002047,2024-07-25 12:26:00+00:00,BTC,0.36,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.847281+00:00
BTCX-00002048,2024-07-25 14:28:00+00:00,BTC,0.41,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.847338+00:00
BTCX-00002049,2024-07-25 16:26:00+00:00,BTC,0.34,COMPRA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847394+00:00
BTCX-00002050,2024-07-25 13:44:00+00:00,BTC,0.09,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847445+00:00
BTCX-00002051,2024-07-25 09:50:00+00:00,BTC,0.45,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.847496+00:00
BTCX-00002052,2024-07-25 16:43:00+00:00,BTC,0.35,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.847547+00:00
BTCX-00002053,2024-07-25 17:24:00+00:00,BTC,0.36,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847603+00:00
BTCX-00002054,2024-07-25 13:13:00+00:00,BTC,0.12,COMPRA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847660+00:00
BTCX-00002055,2024-07-25 12:37:00+00:00,BTC,0.45,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.847717+00:00
BTCX-00002056,2024-07-26 20:46:00+00:00,BTC,0.34,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.847782+00:00
BTCX-00002057,2024-07-26 13:45:00+00:00,BTC,0.18,COMPRA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.847841+00:00
BTCX-00002058,2024-07-26 09:34:00+00:00,BTC,0.16,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.847903+00:00
BTCX-00002059,2024-07-26 11:56:00+00:00,BTC,0.18,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848046+00:00
BTCX-00002060,2024-07-26 19:15:00+00:00,BTC,0.14,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.848142+00:00
BTCX-00002061,2024-07-26 14:40:00+00:00,BTC,0.39,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848215+00:00
BTCX-00002062,2024-07-26 20:56:00+00:00,BTC,0.36,VENDA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848279+00:00
BTCX-00002063,2024-07-26 15:57:00+00:00,BTC,0.4,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848346+00:00
BTCX-00002064,2024-07-26 19:52:00+00:00,BTC,0.01,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.848414+00:00
BTCX-00002065,2024-07-26 13:11:00+00:00,BTC,0.17,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.848473+00:00
BTCX-00002066,2024-07-26 18:06:00+00:00,BTC,0.47,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.848533+00:00
BTCX-00002067,2024-07-26 19:40:00+00:00,BTC,0.39,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848591+00:00
BTCX-00002068,2024-07-26 14:17:00+00:00,BTC,0.14,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.848647+00:00
BTCX-00002069,2024-07-26 12:46:00+00:00,BTC,0.47,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848702+00:00
BTCX-00002070,2024-07-26 16:05:00+00:00,BTC,0.32,COMPRA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.848757+00:00
BTCX-00002071,2024-07-29 12:36:00+00:00,BTC,0.32,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.848826+00:00
BTCX-00002072,2024-07-29 09:19:00+00:00,BTC,0.11,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.848882+00:00
BTCX-00002073,2024-07-29 18:12:00+00:00,BTC,0.05,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.848939+00:00
BTCX-00002074,2024-07-29 12:29:00+00:00,BTC,0.42,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849000+00:00
BTCX-00002075,2024-07-29 17:08:00+00:00,BTC,0.47,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849055+00:00
BTCX-00002076,2024-07-29 15:24:00+00:00,BTC,0.02,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849109+00:00
BTCX-00002077,2024-07-29 09:08:00+00:00,BTC,0.16,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849162+00:00
BTCX-00002078,2024-07-29 19:38:00+00:00,BTC,0.01,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849215+00:00
BTCX-00002079,2024-07-29 20:52:00+00:00,BTC,0.22,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849277+00:00
BTCX-00002080,2024-07-29 16:48:00+00:00,BTC,0.37,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.849333+00:00
BTCX-00002081,2024-07-29 14:30:00+00:00,BTC,0.1,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849387+00:00
BTCX-00002082,2024-07-29 20:17:00+00:00,BTC,0.41,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849440+00:00
BTCX-00002083,2024-07-29 10:34:00+00:00,BTC,0.19,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.849496+00:00
BTCX-00002084,2024-07-30 09:58:00+00:00,BTC,0.15,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.849559+00:00
BTCX-00002085,2024-07-30 15:09:00+00:00,BTC,0.23,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849614+00:00
BTCX-00002086,2024-07-30 15:43:00+00:00,BTC,0.46,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849669+00:00
BTCX-00002087,2024-07-30 10:14:00+00:00,BTC,0.07,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849722+00:00
BTCX-00002088,2024-07-30 18:21:00+00:00,BTC,0.08,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849776+00:00
BTCX-00002089,2024-07-30 18:09:00+00:00,BTC,0.12,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.849837+00:00
BTCX-00002090,2024-07-30 18:11:00+00:00,BTC,0.44,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.849904+00:00
BTCX-00002091,2024-07-30 19:19:00+00:00,BTC,0.4,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.849956+00:00
BTCX-00002092,2024-07-30 13:58:00+00:00,BTC,0.32,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.850009+00:00
BTCX-00002093,2024-07-30 10:50:00+00:00,BTC,0.01,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850064+00:00
BTCX-00002094,2024-07-30 14:09:00+00:00,BTC,0.25,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.850118+00:00
BTCX-00002095,2024-07-30 10:07:00+00:00,BTC,0.37,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.850175+00:00
BTCX-00002096,2024-07-30 11:05:00+00:00,BTC,0.21,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.850229+00:00
BTCX-00002097,2024-07-31 14:31:00+00:00,BTC,0.28,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.850291+00:00
BTCX-00002098,2024-07-31 18:50:00+00:00,BTC,0.41,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.850346+00:00
BTCX-00002099,2024-07-31 12:24:00+00:00,BTC,0.27,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.850400+00:00
BTCX-00002100,2024-07-31 16:34:00+00:00,BTC,0.35,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850453+00:00
BTCX-00002101,2024-07-31 18:45:00+00:00,BTC,0.27,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850507+00:00
BTCX-00002102,2024-07-31 12:23:00+00:00,BTC,0.01,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.850559+00:00
BTCX-00002103,2024-07-31 17:30:00+00:00,BTC,0.09,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.850612+00:00
BTCX-00002104,2024-07-31 14:54:00+00:00,BTC,0.5,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.850664+00:00
BTCX-00002105,2024-07-31 11:53:00+00:00,BTC,0.36,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850720+00:00
BTCX-00002106,2024-07-31 12:03:00+00:00,BTC,0.48,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.850774+00:00
BTCX-00002107,2024-07-31 20:09:00+00:00,BTC,0.25,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.850827+00:00
BTCX-00002108,2024-07-31 14:03:00+00:00,BTC,0.45,COMPRA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.850879+00:00
BTCX-00002109,2024-07-31 10:30:00+00:00,BTC,0.39,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850932+00:00
BTCX-00002110,2024-07-31 14:09:00+00:00,BTC,0.06,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.850985+00:00
BTCX-00002111,2024-08-01 15:09:00+00:00,BTC,0.49,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.851046+00:00
BTCX-00002112,2024-08-01 11:47:00+00:00,BTC,0.34,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.851100+00:00
BTCX-00002113,2024-08-01 20:21:00+00:00,BTC,0.29,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.851153+00:00
BTCX-00002114,2024-08-01 11:03:00+00:00,BTC,0.42,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.851213+00:00
BTCX-00002115,2024-08-01 17:10:00+00:00,BTC,0.01,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.851268+00:00
